Accuracy,AUROC,Sensitivity,Specificity,PPV,NPV,F1-Score
0.7964169381107492,0.8200634057971015,0.7956521739130434,0.796875,0.7011494252873564,0.8668555240793201,0.745417515274949
0.8224755700325733,0.8648494112318839,0.808695652173913,0.8307291666666666,0.7410358565737052,0.8787878787878788,0.7733887733887734
0.8045602605863192,0.846393795289855,0.7695652173913043,0.8255208333333334,0.7254098360655737,0.8567567567567568,0.7468354430379747
0.7915309446254072,0.834844882246377,0.782608695652174,0.796875,0.6976744186046512,0.8595505617977528,0.7377049180327869
0.8094462540716613,0.8575520833333334,0.8043478260869565,0.8125,0.7198443579766537,0.8739495798319328,0.7597535934291582
0.7850162866449512,0.8128509963768117,0.7565217391304347,0.8020833333333334,0.696,0.8461538461538461,0.725
0.8175895765472313,0.855276268115942,0.8217391304347826,0.8151041666666666,0.7269230769230769,0.884180790960452,0.7714285714285715
0.7801302931596091,0.8223222373188406,0.8173913043478261,0.7578125,0.6690391459074733,0.8738738738738738,0.735812133072407
0.7866449511400652,0.8174649003623189,0.7565217391304347,0.8046875,0.6987951807228916,0.8465753424657534,0.7265135699373695
0.8013029315960912,0.8294214221014493,0.8304347826086956,0.7838541666666666,0.6970802919708029,0.8852941176470588,0.7579365079365079
0.8127035830618893,0.8402456974637682,0.7391304347826086,0.8567708333333334,0.7555555555555555,0.8457583547557841,0.7472527472527473
0.7980456026058632,0.8223448822463767,0.7565217391304347,0.8229166666666666,0.71900826446281,0.8494623655913979,0.7372881355932204
0.8143322475570033,0.8452105978260869,0.8043478260869565,0.8203125,0.7283464566929134,0.875,0.7644628099173554
0.7817589576547231,0.8077898550724638,0.7869565217391304,0.7786458333333334,0.6804511278195489,0.8591954022988506,0.7298387096774194
0.8013029315960912,0.8378226902173913,0.7695652173913043,0.8203125,0.7195121951219512,0.8559782608695652,0.7436974789915967
0.8029315960912052,0.8297667572463767,0.7956521739130434,0.8072916666666666,0.7120622568093385,0.8683473389355743,0.7515400410677618
0.8078175895765473,0.851760643115942,0.8391304347826087,0.7890625,0.7043795620437956,0.8911764705882353,0.7658730158730159
0.8159609120521173,0.8410835597826087,0.7956521739130434,0.828125,0.7349397590361446,0.8712328767123287,0.7640918580375783
0.8224755700325733,0.8495131340579709,0.8043478260869565,0.8333333333333334,0.7429718875502008,0.8767123287671232,0.7724425887265136
0.8110749185667753,0.8429177989130435,0.8217391304347826,0.8046875,0.7159090909090909,0.8828571428571429,0.7651821862348178
0.8078175895765473,0.8286118659420291,0.7956521739130434,0.8151041666666666,0.7204724409448819,0.8694444444444445,0.756198347107438
0.8029315960912052,0.8398890398550725,0.7782608695652173,0.8177083333333334,0.7188755020080321,0.8602739726027397,0.7473903966597077
0.8159609120521173,0.8428442028985508,0.8260869565217391,0.8098958333333334,0.7224334600760456,0.886039886039886,0.77079107505071
0.8175895765472313,0.8490715579710144,0.8260869565217391,0.8125,0.7251908396946565,0.8863636363636364,0.7723577235772358
0.8273615635179153,0.8484658061594202,0.8347826086956521,0.8229166666666666,0.7384615384615385,0.8926553672316384,0.7836734693877551
0.8094462540716613,0.8266247735507246,0.808695652173913,0.8098958333333334,0.7181467181467182,0.8760563380281691,0.7607361963190185
0.8029315960912052,0.8223562047101449,0.8,0.8046875,0.7104247104247104,0.8704225352112676,0.7525562372188139
0.8094462540716613,0.8446161684782609,0.8304347826086956,0.796875,0.7100371747211895,0.8869565217391304,0.7655310621242485
0.8175895765472313,0.8318104619565218,0.8043478260869565,0.8255208333333334,0.7341269841269841,0.8756906077348067,0.7676348547717843
0.8224755700325733,0.8583956068840581,0.8260869565217391,0.8203125,0.7335907335907336,0.8873239436619719,0.7770961145194274
0.7817589576547231,0.8223618659420289,0.7739130434782608,0.7864583333333334,0.6846153846153846,0.8531073446327684,0.726530612244898
0.7817589576547231,0.8047497735507247,0.7608695652173914,0.7942708333333334,0.6889763779527559,0.8472222222222222,0.7231404958677686
0.8127035830618893,0.8469938858695651,0.8434782608695652,0.7942708333333334,0.7106227106227107,0.8944281524926686,0.7713717693836978
0.7931596091205212,0.8161514945652174,0.7782608695652173,0.8020833333333334,0.7019607843137254,0.8579387186629527,0.7381443298969073
0.8045602605863192,0.834658061594203,0.7913043478260869,0.8125,0.7165354330708661,0.8666666666666667,0.7520661157024794
0.7996742671009772,0.8436311141304347,0.8260869565217391,0.7838541666666666,0.6959706959706959,0.8826979472140762,0.7554671968190855
0.8208469055374593,0.8505717844202899,0.7956521739130434,0.8359375,0.7439024390243902,0.8722826086956522,0.7689075630252101
0.7931596091205212,0.8368716032608695,0.7739130434782608,0.8046875,0.7035573122529645,0.8559556786703602,0.7370600414078675
0.8143322475570033,0.8303215579710145,0.8043478260869565,0.8203125,0.7283464566929134,0.875,0.7644628099173554
0.8029315960912052,0.8289911684782609,0.7782608695652173,0.8177083333333334,0.7188755020080321,0.8602739726027397,0.7473903966597077
0.7752442996742671,0.7972429800724639,0.7565217391304347,0.7864583333333334,0.6796875,0.8435754189944135,0.7160493827160493
0.8143322475570033,0.8466315670289855,0.8173913043478261,0.8125,0.7230769230769231,0.8813559322033898,0.7673469387755102
0.8355048859934854,0.8662760416666667,0.8652173913043478,0.8177083333333334,0.7397769516728625,0.9101449275362319,0.7975951903807615
0.8257328990228013,0.8649116847826085,0.8304347826086956,0.8229166666666666,0.7374517374517374,0.8901408450704226,0.7811860940695297
0.7964169381107492,0.8283740942028985,0.7956521739130434,0.796875,0.7011494252873564,0.8668555240793201,0.745417515274949
0.8078175895765473,0.8337069746376813,0.8260869565217391,0.796875,0.7089552238805971,0.884393063583815,0.7630522088353414
0.7882736156351792,0.8210711050724637,0.8,0.78125,0.6865671641791045,0.8670520231213873,0.7389558232931727
0.7996742671009772,0.831436820652174,0.782608695652174,0.8098958333333334,0.7114624505928854,0.8614958448753463,0.7453416149068323
0.8257328990228013,0.8654721467391304,0.8217391304347826,0.828125,0.7411764705882353,0.8857938718662952,0.7793814432989691
0.7996742671009772,0.8402117300724637,0.8130434782608695,0.7916666666666666,0.700374531835206,0.8760806916426513,0.7525150905432596
0.8013029315960912,0.8174875452898551,0.7913043478260869,0.8072916666666666,0.7109375,0.8659217877094972,0.7489711934156379
0.8208469055374593,0.8449728260869565,0.8217391304347826,0.8203125,0.7325581395348837,0.8848314606741573,0.7745901639344263
0.8061889250814332,0.8422554347826088,0.8565217391304348,0.7760416666666666,0.696113074204947,0.9003021148036254,0.7680311890838206
0.8110749185667753,0.8347090126811593,0.8304347826086956,0.7994791666666666,0.7126865671641791,0.8872832369942196,0.7670682730923695
0.8224755700325733,0.8470391757246376,0.7913043478260869,0.8411458333333334,0.7489711934156379,0.8706199460916442,0.7695560253699789
0.8013029315960912,0.8318274456521739,0.7913043478260869,0.8072916666666666,0.7109375,0.8659217877094972,0.7489711934156379
0.8289902280130294,0.8621886322463768,0.8130434782608695,0.8385416666666666,0.751004016064257,0.8821917808219178,0.7807933194154488
0.8387622149837134,0.8646795742753624,0.8391304347826087,0.8385416666666666,0.7568627450980392,0.8969359331476323,0.7958762886597938
0.8175895765472313,0.8402456974637681,0.7652173913043478,0.8489583333333334,0.7521367521367521,0.8578947368421053,0.7586206896551724
0.7964169381107492,0.8292119565217392,0.782608695652174,0.8046875,0.7058823529411765,0.8607242339832869,0.7422680412371134
0.8338762214983714,0.8657552083333333,0.8565217391304348,0.8203125,0.7406015037593985,0.9051724137931034,0.7943548387096774
0.8045602605863192,0.8314141757246377,0.7913043478260869,0.8125,0.7165354330708661,0.8666666666666667,0.7520661157024794
0.8224755700325733,0.8564141757246377,0.8434782608695652,0.8098958333333334,0.7265917602996255,0.8962536023054755,0.7806841046277666
0.8371335504885994,0.8619961503623189,0.8347826086956521,0.8385416666666666,0.7559055118110236,0.8944444444444445,0.7933884297520661
0.7931596091205212,0.8186028079710146,0.7608695652173914,0.8125,0.708502024291498,0.8501362397820164,0.7337526205450734
0.7980456026058632,0.8221807065217392,0.7695652173913043,0.8151041666666666,0.7137096774193549,0.855191256830601,0.7405857740585774
0.7915309446254072,0.8224128170289855,0.8173913043478261,0.7760416666666666,0.6861313868613139,0.8764705882352941,0.746031746031746
0.8061889250814332,0.8359544836956523,0.8478260869565217,0.78125,0.6989247311827957,0.8955223880597015,0.7662082514734774
0.8110749185667753,0.8301573822463768,0.782608695652174,0.828125,0.7317073170731707,0.8641304347826086,0.7563025210084033
0.8078175895765473,0.820120018115942,0.8260869565217391,0.796875,0.7089552238805971,0.884393063583815,0.7630522088353414
0.8029315960912052,0.8355751811594203,0.8130434782608695,0.796875,0.7056603773584905,0.8767908309455588,0.7555555555555555
0.8192182410423453,0.8491904438405797,0.8347826086956521,0.8098958333333334,0.7245283018867924,0.8911174785100286,0.7757575757575758
0.8110749185667753,0.8467617753623187,0.8347826086956521,0.796875,0.7111111111111111,0.8895348837209303,0.768
0.8175895765472313,0.8352694746376812,0.8043478260869565,0.8255208333333334,0.7341269841269841,0.8756906077348067,0.7676348547717843
0.7817589576547231,0.8045799365942029,0.8,0.7708333333333334,0.6764705882352942,0.8654970760233918,0.7330677290836654
0.8029315960912052,0.819633152173913,0.7913043478260869,0.8098958333333334,0.7137254901960784,0.8662952646239555,0.7505154639175258
0.7980456026058632,0.830859375,0.7869565217391304,0.8046875,0.70703125,0.8631284916201117,0.7448559670781894
0.7996742671009772,0.8231827445652173,0.7869565217391304,0.8072916666666666,0.7098039215686275,0.8635097493036211,0.7463917525773196
0.8192182410423453,0.8454710144927536,0.7913043478260869,0.8359375,0.7428571428571429,0.8699186991869918,0.7663157894736842
0.8127035830618893,0.849603713768116,0.7956521739130434,0.8229166666666666,0.7290836653386454,0.8705234159779615,0.760914760914761
0.7703583061889251,0.8082427536231884,0.7695652173913043,0.7708333333333334,0.6679245283018868,0.8481375358166189,0.7151515151515152
0.7719869706840391,0.8157835144927537,0.7869565217391304,0.7630208333333334,0.6654411764705882,0.8567251461988304,0.7211155378486056
0.7850162866449512,0.8038213315217392,0.7782608695652173,0.7890625,0.6884615384615385,0.8559322033898306,0.7306122448979592
0.7964169381107492,0.8170120018115943,0.7869565217391304,0.8020833333333334,0.7042801556420234,0.8627450980392157,0.7433264887063655
0.8045602605863192,0.8342957427536233,0.7869565217391304,0.8151041666666666,0.7182539682539683,0.8646408839779005,0.7510373443983402
0.7866449511400652,0.8193557518115943,0.7956521739130434,0.78125,0.6853932584269663,0.8645533141210374,0.7364185110663984
0.7980456026058632,0.8376585144927535,0.8,0.796875,0.7022900763358778,0.8693181818181818,0.7479674796747967
0.8045602605863192,0.8499716938405798,0.8130434782608695,0.7994791666666666,0.7083333333333334,0.8771428571428571,0.757085020242915
0.7654723127035831,0.7995301177536234,0.7434782608695653,0.7786458333333334,0.66796875,0.835195530726257,0.7037037037037037
0.7980456026058632,0.8211616847826088,0.7913043478260869,0.8020833333333334,0.7054263565891473,0.8651685393258427,0.7459016393442623
0.8061889250814332,0.8337635869565216,0.8173913043478261,0.7994791666666666,0.7094339622641509,0.8796561604584527,0.7595959595959596
0.8061889250814332,0.8374207427536233,0.7956521739130434,0.8125,0.7176470588235294,0.8690807799442897,0.7546391752577319
0.8110749185667753,0.8330389492753624,0.8391304347826087,0.7942708333333334,0.7095588235294118,0.8918128654970761,0.7689243027888446
0.7947882736156352,0.8246320199275363,0.8173913043478261,0.78125,0.6911764705882353,0.8771929824561403,0.749003984063745
0.7964169381107492,0.8214617300724637,0.7956521739130434,0.796875,0.7011494252873564,0.8668555240793201,0.745417515274949
0.8110749185667753,0.8357620018115942,0.8217391304347826,0.8046875,0.7159090909090909,0.8828571428571429,0.7651821862348178
0.7801302931596091,0.8203804347826087,0.7913043478260869,0.7734375,0.6765799256505576,0.8608695652173913,0.7294589178356713
0.8452768729641694,0.8760473278985508,0.8695652173913043,0.8307291666666666,0.7547169811320755,0.9140401146131805,0.8080808080808081
0.8127035830618893,0.8604902626811594,0.8217391304347826,0.8072916666666666,0.7186311787072244,0.8831908831908832,0.7667342799188641
0.7866449511400652,0.8155514039855072,0.8043478260869565,0.7760416666666666,0.6826568265682657,0.8688046647230321,0.7385229540918163
0.8110749185667753,0.8477694746376812,0.8217391304347826,0.8046875,0.7159090909090909,0.8828571428571429,0.7651821862348178
0.8208469055374593,0.8498924365942029,0.8260869565217391,0.8177083333333334,0.7307692307692307,0.8870056497175142,0.7755102040816326
0.7833876221498371,0.819536911231884,0.7521739130434782,0.8020833333333334,0.6947791164658634,0.8438356164383561,0.7223382045929019
0.7785016286644951,0.8123754528985507,0.7869565217391304,0.7734375,0.6753731343283582,0.8583815028901735,0.7269076305220884
0.7801302931596091,0.8119451992753625,0.8,0.7682291666666666,0.673992673992674,0.8651026392961877,0.731610337972167
0.7801302931596091,0.8205389492753623,0.7652173913043478,0.7890625,0.6848249027237354,0.8487394957983193,0.7227926078028748
0.8192182410423453,0.8410892210144928,0.8304347826086956,0.8125,0.7262357414448669,0.8888888888888888,0.7748478701825557
0.8045602605863192,0.8292912137681159,0.8043478260869565,0.8046875,0.7115384615384616,0.8728813559322034,0.7551020408163265
0.7817589576547231,0.7986639492753624,0.8043478260869565,0.7682291666666666,0.6751824817518248,0.8676470588235294,0.7341269841269841
0.7899022801302932,0.8244395380434782,0.782608695652174,0.7942708333333334,0.694980694980695,0.8591549295774648,0.7361963190184049
0.7996742671009772,0.8250226449275362,0.7608695652173914,0.8229166666666666,0.720164609053498,0.8517520215633423,0.7399577167019028
0.7833876221498371,0.8096920289855072,0.8173913043478261,0.7630208333333334,0.6738351254480287,0.8746268656716418,0.7387033398821218
0.7801302931596091,0.8163836050724638,0.8043478260869565,0.765625,0.6727272727272727,0.8672566371681416,0.7326732673267327
0.8013029315960912,0.8308027626811594,0.782608695652174,0.8125,0.7142857142857143,0.861878453038674,0.7468879668049793
0.8241042345276873,0.8583673007246377,0.8173913043478261,0.828125,0.7401574803149606,0.8833333333333333,0.7768595041322314
0.8208469055374593,0.8394248188405797,0.8565217391304348,0.7994791666666666,0.718978102189781,0.9029411764705882,0.7817460317460317
0.8192182410423453,0.8483242753623188,0.7956521739130434,0.8333333333333334,0.7408906882591093,0.8719346049046321,0.7672955974842768
0.8094462540716613,0.8380661231884058,0.8043478260869565,0.8125,0.7198443579766537,0.8739495798319328,0.7597535934291582
0.7719869706840391,0.7862262228260869,0.7565217391304347,0.78125,0.6744186046511628,0.8426966292134831,0.7131147540983607
0.8061889250814332,0.8332653985507247,0.808695652173913,0.8046875,0.7126436781609196,0.8753541076487252,0.7576374745417516
0.8322475570032574,0.8658684329710145,0.8130434782608695,0.84375,0.757085020242915,0.8828337874659401,0.7840670859538784
0.7964169381107492,0.826279438405797,0.8130434782608695,0.7864583333333334,0.6951672862453532,0.8753623188405797,0.749498997995992
0.8192182410423453,0.8525701992753623,0.8347826086956521,0.8098958333333334,0.7245283018867924,0.8911174785100286,0.7757575757575758
0.8257328990228013,0.8531476449275363,0.7869565217391304,0.8489583333333334,0.7573221757322176,0.8693333333333333,0.7718550106609808
0.7801302931596091,0.8125283061594203,0.782608695652174,0.7786458333333334,0.6792452830188679,0.8567335243553008,0.7272727272727273
0.8306188925081434,0.849716938405797,0.8173913043478261,0.8385416666666666,0.752,0.8846153846153846,0.7833333333333333
0.8045602605863192,0.8325350996376812,0.8173913043478261,0.796875,0.706766917293233,0.8793103448275862,0.7580645161290323
0.7899022801302932,0.8301573822463768,0.7652173913043478,0.8046875,0.701195219123506,0.8512396694214877,0.7318087318087318
0.7915309446254072,0.8102298460144927,0.7956521739130434,0.7890625,0.6931818181818182,0.8657142857142858,0.7408906882591093
0.8078175895765473,0.8227468297101448,0.7739130434782608,0.828125,0.7295081967213115,0.8594594594594595,0.7510548523206751
0.8273615635179153,0.8561254528985507,0.8434782608695652,0.8177083333333334,0.7348484848484849,0.8971428571428571,0.7854251012145749
0.7964169381107492,0.8398154438405798,0.7956521739130434,0.796875,0.7011494252873564,0.8668555240793201,0.745417515274949
0.7899022801302932,0.827932518115942,0.7956521739130434,0.7864583333333334,0.690566037735849,0.8653295128939829,0.7393939393939394
0.7882736156351792,0.8201256793478261,0.782608695652174,0.7916666666666666,0.6923076923076923,0.8587570621468926,0.7346938775510204
0.7947882736156352,0.8259567481884058,0.8,0.7916666666666666,0.696969696969697,0.8685714285714285,0.7449392712550608
0.7996742671009772,0.817204483695652,0.7782608695652173,0.8125,0.7131474103585658,0.859504132231405,0.7442827442827443
0.8061889250814332,0.8335880887681161,0.7956521739130434,0.8125,0.7176470588235294,0.8690807799442897,0.7546391752577319
0.8355048859934854,0.8526098278985507,0.8304347826086956,0.8385416666666666,0.7549407114624506,0.8919667590027701,0.7908902691511387
0.8257328990228013,0.8539798460144927,0.8217391304347826,0.828125,0.7411764705882353,0.8857938718662952,0.7793814432989691
0.7931596091205212,0.8242923460144929,0.808695652173913,0.7838541666666666,0.6914498141263941,0.8724637681159421,0.7454909819639278
0.8078175895765473,0.837109375,0.8043478260869565,0.8098958333333334,0.7170542635658915,0.8735955056179775,0.7581967213114754
0.7980456026058632,0.8351562499999999,0.7956521739130434,0.7994791666666666,0.7038461538461539,0.867231638418079,0.746938775510204
0.7752442996742671,0.8109827898550726,0.7608695652173914,0.7838541666666666,0.6782945736434108,0.8455056179775281,0.7172131147540983
0.7899022801302932,0.8216428894927537,0.7782608695652173,0.796875,0.6964980544747081,0.8571428571428571,0.7351129363449692
0.8045602605863192,0.8412817028985508,0.8608695652173913,0.7708333333333334,0.6923076923076923,0.9024390243902439,0.7674418604651163
0.7899022801302932,0.8239243659420289,0.7956521739130434,0.7864583333333334,0.690566037735849,0.8653295128939829,0.7393939393939394
0.7980456026058632,0.8302196557971013,0.782608695652174,0.8072916666666666,0.7086614173228346,0.8611111111111112,0.743801652892562
0.7801302931596091,0.8132925724637682,0.8,0.7682291666666666,0.673992673992674,0.8651026392961877,0.731610337972167
0.8355048859934854,0.8662647192028986,0.8521739130434782,0.8255208333333334,0.7452471482889734,0.9031339031339032,0.795131845841785
0.8061889250814332,0.8271795742753624,0.8347826086956521,0.7890625,0.7032967032967034,0.8885630498533724,0.7634194831013916
0.8127035830618893,0.8397135416666668,0.8130434782608695,0.8125,0.722007722007722,0.8788732394366198,0.7648261758691206
0.7817589576547231,0.80859375,0.7478260869565218,0.8020833333333334,0.6935483870967742,0.8415300546448088,0.7196652719665272
0.7931596091205212,0.8179744112318841,0.8130434782608695,0.78125,0.6900369003690037,0.8746355685131195,0.7465069860279441
0.8029315960912052,0.8430083786231884,0.7782608695652173,0.8177083333333334,0.7188755020080321,0.8602739726027397,0.7473903966597077
0.8159609120521173,0.8523154438405798,0.8130434782608695,0.8177083333333334,0.7276264591439688,0.8795518207282913,0.7679671457905544
0.8159609120521173,0.8439311594202898,0.8652173913043478,0.7864583333333334,0.708185053380783,0.9069069069069069,0.7788649706457925
0.7899022801302932,0.8201992753623188,0.8260869565217391,0.7682291666666666,0.6810035842293907,0.8805970149253731,0.7465618860510805
0.8289902280130294,0.8528192934782609,0.8173913043478261,0.8359375,0.749003984063745,0.8842975206611571,0.7817047817047817
0.8175895765472313,0.8532835144927537,0.8478260869565217,0.7994791666666666,0.7169117647058824,0.8976608187134503,0.7768924302788844
0.7882736156351792,0.8316462862318841,0.8130434782608695,0.7734375,0.6824817518248175,0.8735294117647059,0.7420634920634921
0.8078175895765473,0.8265625000000001,0.7956521739130434,0.8151041666666666,0.7204724409448819,0.8694444444444445,0.756198347107438
0.7947882736156352,0.8239809782608695,0.7913043478260869,0.796875,0.7,0.864406779661017,0.7428571428571429
0.7866449511400652,0.8106374547101448,0.8043478260869565,0.7760416666666666,0.6826568265682657,0.8688046647230321,0.7385229540918163
0.7996742671009772,0.8212069746376812,0.7478260869565218,0.8307291666666666,0.7257383966244726,0.8461538461538461,0.7366167023554604
0.7687296416938111,0.8046195652173913,0.7478260869565218,0.78125,0.671875,0.8379888268156425,0.7078189300411523
0.8110749185667753,0.8212182971014492,0.8217391304347826,0.8046875,0.7159090909090909,0.8828571428571429,0.7651821862348178
0.7980456026058632,0.8166440217391305,0.7913043478260869,0.8020833333333334,0.7054263565891473,0.8651685393258427,0.7459016393442623
0.8143322475570033,0.8482676630434782,0.8130434782608695,0.8151041666666666,0.7248062015503876,0.8792134831460674,0.7663934426229508
0.7931596091205212,0.815625,0.7782608695652173,0.8020833333333334,0.7019607843137254,0.8579387186629527,0.7381443298969073
0.7785016286644951,0.818444293478261,0.7695652173913043,0.7838541666666666,0.6807692307692308,0.8502824858757062,0.7224489795918367
0.7964169381107492,0.8221071105072464,0.8043478260869565,0.7916666666666666,0.6981132075471698,0.8710601719197708,0.7474747474747475
0.8094462540716613,0.8448029891304347,0.8478260869565217,0.7864583333333334,0.703971119133574,0.8961424332344213,0.7692307692307693
0.7899022801302932,0.8248245018115943,0.782608695652174,0.7942708333333334,0.694980694980695,0.8591549295774648,0.7361963190184049
0.7947882736156352,0.8175441576086956,0.8043478260869565,0.7890625,0.6954887218045113,0.8706896551724138,0.7459677419354839
0.8436482084690554,0.877038043478261,0.8652173913043478,0.8307291666666666,0.7537878787878788,0.9114285714285715,0.805668016194332
0.8110749185667753,0.835637454710145,0.8434782608695652,0.7916666666666666,0.708029197080292,0.8941176470588236,0.7698412698412699
0.7866449511400652,0.8143795289855071,0.7608695652173914,0.8020833333333334,0.6972111553784861,0.8484848484848485,0.7276507276507277
0.8029315960912052,0.8224524456521738,0.8,0.8046875,0.7104247104247104,0.8704225352112676,0.7525562372188139
0.8175895765472313,0.8370810688405796,0.7782608695652173,0.8411458333333334,0.7458333333333333,0.8636363636363636,0.7617021276595745
0.8289902280130294,0.8624377264492753,0.808695652173913,0.8411458333333334,0.7530364372469636,0.8801089918256131,0.779874213836478
0.8208469055374593,0.8465126811594202,0.8130434782608695,0.8255208333333334,0.7362204724409449,0.8805555555555555,0.7727272727272727
0.7768729641693811,0.8072746829710145,0.7956521739130434,0.765625,0.6703296703296703,0.8621700879765396,0.7276341948310139
0.7899022801302932,0.8226732336956522,0.808695652173913,0.7786458333333334,0.6863468634686347,0.8717201166180758,0.7425149700598802
0.8192182410423453,0.8455389492753623,0.808695652173913,0.8255208333333334,0.7351778656126482,0.8781163434903048,0.7701863354037267
0.7801302931596091,0.8080276268115941,0.808695652173913,0.7630208333333334,0.6714801444043321,0.8694362017804155,0.7337278106508875
0.8094462540716613,0.8456182065217391,0.8391304347826087,0.7916666666666666,0.706959706959707,0.8914956011730205,0.7673956262425448
0.8452768729641694,0.8718636775362318,0.8521739130434782,0.8411458333333334,0.7626459143968871,0.9047619047619048,0.8049281314168378
0.8078175895765473,0.8378509963768116,0.782608695652174,0.8229166666666666,0.7258064516129032,0.8633879781420765,0.7531380753138075
0.8224755700325733,0.8503057065217392,0.7782608695652173,0.8489583333333334,0.7552742616033755,0.8647214854111406,0.7665952890792291
0.7947882736156352,0.8286401721014494,0.8260869565217391,0.7760416666666666,0.6884057971014492,0.8816568047337278,0.7509881422924901
0.8045602605863192,0.8383152173913044,0.8,0.8072916666666666,0.7131782945736435,0.8707865168539326,0.7540983606557377
0.7964169381107492,0.823528079710145,0.7739130434782608,0.8098958333333334,0.7091633466135459,0.8567493112947658,0.7401247401247402
0.8110749185667753,0.8511888586956522,0.8521739130434782,0.7864583333333334,0.7050359712230215,0.8988095238095238,0.7716535433070866
0.7752442996742671,0.8040251358695653,0.8130434782608695,0.7526041666666666,0.6631205673758865,0.8704819277108434,0.73046875
0.8078175895765473,0.8386945199275363,0.808695652173913,0.8072916666666666,0.7153846153846154,0.8757062146892656,0.7591836734693878
0.8273615635179153,0.8557687952898549,0.7913043478260869,0.8489583333333334,0.7583333333333333,0.8716577540106952,0.774468085106383
0.7996742671009772,0.8262964221014493,0.7739130434782608,0.8151041666666666,0.714859437751004,0.8575342465753425,0.7432150313152401
0.7817589576547231,0.8183876811594202,0.7521739130434782,0.7994791666666666,0.692,0.8434065934065934,0.7208333333333333
0.8078175895765473,0.833684329710145,0.8260869565217391,0.796875,0.7089552238805971,0.884393063583815,0.7630522088353414
0.7703583061889251,0.8041213768115941,0.7869565217391304,0.7604166666666666,0.663003663003663,0.8563049853372434,0.7196819085487077
0.7817589576547231,0.8268229166666667,0.7956521739130434,0.7734375,0.6777777777777778,0.8633720930232558,0.732
0.7833876221498371,0.8005661231884058,0.7434782608695653,0.8072916666666666,0.6979591836734694,0.8401084010840109,0.72
0.7817589576547231,0.8178045742753624,0.7782608695652173,0.7838541666666666,0.683206106870229,0.8551136363636364,0.7276422764227642
0.8192182410423453,0.8691236413043479,0.8478260869565217,0.8020833333333334,0.7195571955719557,0.8979591836734694,0.7784431137724551
0.7833876221498371,0.8274286684782608,0.782608695652174,0.7838541666666666,0.6844106463878327,0.8575498575498576,0.7302231237322515
0.7833876221498371,0.8171025815217391,0.8,0.7734375,0.6789667896678967,0.8658892128279884,0.7345309381237525
0.7719869706840391,0.8028985507246377,0.8,0.7552083333333334,0.6618705035971223,0.8630952380952381,0.7244094488188977
0.8078175895765473,0.8355355525362318,0.808695652173913,0.8072916666666666,0.7153846153846154,0.8757062146892656,0.7591836734693878
0.8306188925081434,0.8528362771739131,0.8260869565217391,0.8333333333333334,0.7480314960629921,0.8888888888888888,0.7851239669421488
0.7947882736156352,0.8298177083333333,0.7695652173913043,0.8098958333333334,0.708,0.8543956043956044,0.7375
0.7931596091205212,0.8400532155797102,0.7652173913043478,0.8098958333333334,0.7068273092369478,0.852054794520548,0.7348643006263048
0.7915309446254072,0.8190217391304347,0.8043478260869565,0.7838541666666666,0.6902985074626866,0.869942196531792,0.7429718875502008
0.8241042345276873,0.8535156250000001,0.8347826086956521,0.8177083333333334,0.732824427480916,0.8920454545454546,0.7804878048780488
0.8094462540716613,0.84669384057971,0.8043478260869565,0.8125,0.7198443579766537,0.8739495798319328,0.7597535934291582
0.8094462540716613,0.8460484601449275,0.8173913043478261,0.8046875,0.714828897338403,0.8803418803418803,0.7626774847870182
0.8175895765472313,0.8567934782608697,0.8260869565217391,0.8125,0.7251908396946565,0.8863636363636364,0.7723577235772358
0.8078175895765473,0.8307801177536231,0.8,0.8125,0.71875,0.8715083798882681,0.757201646090535
0.7801302931596091,0.8185688405797102,0.7782608695652173,0.78125,0.6806083650190115,0.8547008547008547,0.7261663286004056
0.8143322475570033,0.8404211956521739,0.8217391304347826,0.8098958333333334,0.7213740458015268,0.8835227272727273,0.7682926829268293
0.8208469055374593,0.8528589221014492,0.8347826086956521,0.8125,0.7272727272727273,0.8914285714285715,0.7773279352226721
0.7964169381107492,0.8111922554347827,0.782608695652174,0.8046875,0.7058823529411765,0.8607242339832869,0.7422680412371134
0.7947882736156352,0.8299875452898551,0.808695652173913,0.7864583333333334,0.6940298507462687,0.8728323699421965,0.7469879518072289
0.8371335504885994,0.8737092391304349,0.8608695652173913,0.8229166666666666,0.7443609022556391,0.9080459770114943,0.7983870967741935
0.8078175895765473,0.8355129076086957,0.7869565217391304,0.8203125,0.724,0.8653846153846154,0.7541666666666667
0.7947882736156352,0.831244338768116,0.808695652173913,0.7864583333333334,0.6940298507462687,0.8728323699421965,0.7469879518072289
0.8061889250814332,0.8320538949275362,0.7565217391304347,0.8359375,0.7341772151898734,0.8514588859416445,0.7451820128479657
0.7882736156351792,0.8150362318840578,0.7782608695652173,0.7942708333333334,0.6937984496124031,0.8567415730337079,0.7336065573770492
0.7882736156351792,0.8222373188405796,0.7869565217391304,0.7890625,0.6908396946564885,0.8607954545454546,0.7357723577235772
0.7833876221498371,0.8000679347826087,0.7782608695652173,0.7864583333333334,0.685823754789272,0.8555240793201133,0.7291242362525459
0.8175895765472313,0.8480129076086956,0.8,0.828125,0.736,0.8736263736263736,0.7666666666666667
0.8061889250814332,0.8343750000000001,0.8173913043478261,0.7994791666666666,0.7094339622641509,0.8796561604584527,0.7595959595959596
