Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,AU,C,MP,config_file,draw_plots_flag,external_set,feature_selection,learning_rate,max_depth,max_iter,max_leaf_nodes,method,metric.goal,metric.name,model_name,name,num_configs,num_features,num_fold,num_folds,oversampling,parameters.C.distribution,parameters.C.max,parameters.C.min,parameters.config_file.distribution,parameters.config_files,parameters.external_set.distribution,parameters.external_sets,parameters.learning_rate.distribution,parameters.learning_rate.max,parameters.learning_rate.min,parameters.max_depth.distribution,parameters.max_depth.max,parameters.max_depth.min,parameters.max_iter.distribution,parameters.max_iter.max,parameters.max_iter.min,parameters.max_leaf_nodes.distribution,parameters.max_leaf_nodes.max,parameters.max_leaf_nodes.min,parameters.model_name.distribution,parameters.model_names,parameters.name.distribution,parameters.names,parameters.num_configs.distribution,parameters.num_configs.max,parameters.num_configs.min,parameters.num_features.distribution,parameters.num_features.max,parameters.num_features.min,parameters.num_folds.distribution,parameters.num_foldss,parameters.penalty.distribution,parameters.penaltys,parameters.random_state.distribution,parameters.random_state.max,parameters.random_state.min,parameters.solver.distribution,parameters.solvers,parameters.sorting_metric.distribution,parameters.sorting_metrics,parameters.tol.distribution,parameters.tol.max,parameters.tol.min,penalty,program,random_state,scaler,solver,sorting_metric,store_predictions,tol,Accuracy,F1 Score (Non PD),F1 Score (PD),Model Name,NPV,Precision/PPV,ROC AUC,Recall/Sensitivity,Specificity
fluent-sweep-11498,,finished,-,,,2024-12-07T11:49:37.000Z,76,rdkgmyly,,,,,,superPARK,,0.0139168913947478,28,,24,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833,,,pvalue,,,75.92,79.68,70.45,HistGradientBoosting,83.15,66.42,81.56,75.0,76.49
curious-sweep-5522,,finished,-,,,2024-12-07T05:13:20.000Z,47,rdkgmyly,,,,,,superPARK,,0.0620133457684224,92,,10,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497,,,pvalue,,,75.12,79.79,67.63,HistGradientBoosting,80.0,67.36,81.56,67.92,79.59
woven-sweep-9601,,finished,-,,,2024-12-07T09:43:10.000Z,35,rdkgmyly,,,,,,superPARK,,0.0955146798053831,37,,6,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623,,,pvalue,,,75.44,80.36,67.23,HistGradientBoosting,79.35,68.7,81.55,65.83,81.4
daily-sweep-5925,,finished,-,,,2024-12-07T05:39:01.000Z,80,rdkgmyly,,,,,,superPARK,,0.0229336637995886,28,,22,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614,,,pvalue,,,75.92,80.11,69.49,HistGradientBoosting,81.72,67.45,81.55,71.67,78.55
silvery-sweep-5608,,finished,-,,,2024-12-07T05:18:36.000Z,39,rdkgmyly,,,,,,superPARK,,0.0124504685242236,46,,6,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213,,,pvalue,,,74.8,78.93,68.65,HistGradientBoosting,81.54,65.53,81.55,72.08,76.49
sunny-sweep-13220,,finished,-,,,2024-12-07T13:43:41.000Z,92,rdkgmyly,,,,,,superPARK,,0.0102256908817078,71,,44,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4433,,,pvalue,,,75.76,79.23,70.88,HistGradientBoosting,84.06,65.6,81.55,77.08,74.94
sandy-sweep-12100,,finished,-,,,2024-12-07T12:29:36.000Z,39,rdkgmyly,,,,,,superPARK,,0.0250692309173195,72,,7,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582,,,pvalue,,,75.28,79.42,69.06,HistGradientBoosting,81.69,66.28,81.55,72.08,77.26
fearless-sweep-12955,,finished,-,,,2024-12-07T13:25:20.000Z,40,rdkgmyly,,,,,,superPARK,,0.0398432787716641,31,,10,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7924,,,pvalue,,,74.8,78.82,68.9,HistGradientBoosting,81.89,65.3,81.55,72.92,75.97
frosty-sweep-2736,,finished,-,,,2024-12-07T01:59:45.000Z,74,rdkgmyly,,,,,,superPARK,,0.0142743828469401,86,,20,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625,,,pvalue,,,75.44,79.25,69.92,HistGradientBoosting,82.82,65.81,81.55,74.58,75.97
sweepy-sweep-5918,,finished,-,,,2024-12-07T05:38:35.000Z,32,rdkgmyly,,,,,,superPARK,,0.0250977753346905,22,,5,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783,,,pvalue,,,74.8,78.71,69.14,HistGradientBoosting,82.25,65.07,81.55,73.75,75.45
avid-sweep-8423,,finished,-,,,2024-12-07T08:25:00.000Z,53,rdkgmyly,,,,,,superPARK,,0.7968171224410143,18,,23,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6330,,,coeff,,,75.28,78.97,70.02,HistGradientBoosting,83.14,65.34,81.55,75.42,75.19
happy-sweep-10151,,finished,-,,,2024-12-07T10:19:55.000Z,96,rdkgmyly,,,,,,superPARK,,0.0278061327134171,26,,48,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7203,,,pvalue,,,75.6,79.46,69.94,HistGradientBoosting,82.68,66.17,81.54,74.17,76.49
whole-sweep-11773,,finished,-,,,2024-12-07T12:08:02.000Z,102,rdkgmyly,,,,,,superPARK,,0.1758766384601429,49,,38,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,,,coeff,,,76.24,80.57,69.4,HistGradientBoosting,81.32,68.42,81.54,70.42,79.84
clear-sweep-10436,,finished,-,,,2024-12-07T10:38:37.000Z,70,rdkgmyly,,,,,,superPARK,,0.020127395879132,13,,22,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5785,,,pvalue,,,75.44,79.79,68.7,HistGradientBoosting,81.07,67.06,81.54,70.42,78.55
robust-sweep-13680,,finished,-,,,2024-12-07T14:14:58.000Z,79,rdkgmyly,,,,,,superPARK,,0.0478407722256103,77,,25,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,pvalue,,,75.92,80.11,69.49,HistGradientBoosting,81.72,67.45,81.54,71.67,78.55
happy-sweep-9016,,finished,-,,,2024-12-07T09:03:36.000Z,76,rdkgmyly,,,,,,superPARK,,0.0458964029430819,74,,22,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3494,,,pvalue,,,74.8,79.21,68.02,HistGradientBoosting,80.7,66.14,81.53,70.0,77.78
worldly-sweep-7008,,finished,-,,,2024-12-07T06:50:58.000Z,62,rdkgmyly,,,,,,superPARK,,0.0446097563685924,53,,10,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5960,,,pvalue,,,75.76,79.73,69.84,HistGradientBoosting,82.37,66.67,81.53,73.33,77.26
glad-sweep-10029,,finished,-,,,2024-12-07T10:11:50.000Z,91,rdkgmyly,,,,,,superPARK,,0.161693382205988,97,,31,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734,,,pvalue,,,76.24,80.47,69.65,HistGradientBoosting,81.65,68.13,81.53,71.25,79.33
true-sweep-2300,,finished,-,,,2024-12-07T01:27:34.000Z,35,rdkgmyly,,,,,,superPARK,,0.0265707411879984,51,,8,,,,HistGradientBoosting,,,6,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7141,,,pvalue,,,74.96,79.26,68.41,HistGradientBoosting,81.08,66.15,81.53,70.83,77.52
laced-sweep-8842,,finished,-,,,2024-12-07T08:52:16.000Z,36,rdkgmyly,,,,,,superPARK,,0.0142797403075451,34,,10,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119,,,pvalue,,,75.76,79.62,70.08,HistGradientBoosting,82.73,66.42,81.53,74.17,76.74
swept-sweep-5458,,finished,-,,,2024-12-07T05:09:07.000Z,75,rdkgmyly,,,,,,superPARK,,0.0286077994261134,54,,26,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123,,,pvalue,,,75.44,79.52,69.32,HistGradientBoosting,81.92,66.41,81.52,72.5,77.26
earnest-sweep-12189,,finished,-,,,2024-12-07T12:35:20.000Z,55,rdkgmyly,,,,,,superPARK,,0.0174559148636054,21,,12,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066,,,pvalue,,,75.44,79.63,69.08,HistGradientBoosting,81.57,66.67,81.52,71.67,77.78
atomic-sweep-11421,,finished,-,,,2024-12-07T11:44:29.000Z,40,rdkgmyly,,,,,,superPARK,,0.0265326225859313,51,,9,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,,,pvalue,,,75.44,79.52,69.32,HistGradientBoosting,81.92,66.41,81.52,72.5,77.26
stellar-sweep-7507,,finished,-,,,2024-12-07T07:24:41.000Z,33,rdkgmyly,,,,,,superPARK,,0.0612506603860377,45,,8,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6034,,,pvalue,,,75.92,79.73,70.33,HistGradientBoosting,82.96,66.54,81.51,74.58,76.74
revived-sweep-4439,,finished,-,,,2024-12-07T04:02:22.000Z,46,rdkgmyly,,,,,,superPARK,,0.7570572579621414,93,,35,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5895,,,pvalue,,,75.92,80.05,69.62,HistGradientBoosting,81.89,67.32,81.51,72.08,78.29
generous-sweep-12089,,finished,-,,,2024-12-07T12:28:59.000Z,51,rdkgmyly,,,,,,superPARK,,0.2022084491001262,40,,15,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,,,pvalue,,,75.28,79.47,68.94,HistGradientBoosting,81.52,66.41,81.51,71.67,77.52
splendid-sweep-5815,,finished,-,,,2024-12-07T05:32:08.000Z,61,rdkgmyly,,,,,,superPARK,,0.0465010923322909,62,,17,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4397,,,pvalue,,,75.28,79.95,67.78,HistGradientBoosting,80.05,67.63,81.51,67.92,79.84
charmed-sweep-1506,,finished,-,,,2024-12-07T00:30:14.000Z,36,rdkgmyly,,,,,,superPARK,,0.0153377570157157,48,,6,,,,HistGradientBoosting,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7238,,,pvalue,,,76.08,80.72,68.49,HistGradientBoosting,80.31,69.07,81.51,67.92,81.14
lucky-sweep-10806,,finished,-,,,2024-12-07T11:03:40.000Z,38,rdkgmyly,,,,,,superPARK,,0.032573580928549,28,,7,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950,,,pvalue,,,74.64,78.25,69.6,HistGradientBoosting,83.14,64.31,81.5,75.83,73.9
serene-sweep-3480,,finished,-,,,2024-12-07T02:54:38.000Z,62,rdkgmyly,,,,,,superPARK,,0.020212267734396,63,,11,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853,,,pvalue,,,74.64,78.66,68.76,HistGradientBoosting,81.84,65.06,81.5,72.92,75.71
silvery-sweep-4251,,finished,-,,,2024-12-07T03:50:52.000Z,32,rdkgmyly,,,,,,superPARK,,0.042755633940006,99,,5,,,,HistGradientBoosting,,,31,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688,,,pvalue,,,75.28,79.14,69.67,HistGradientBoosting,82.58,65.68,81.5,74.17,75.97
desert-sweep-1815,,finished,-,,,2024-12-07T00:52:19.000Z,57,rdkgmyly,,,,,,superPARK,,0.0425111197142843,44,,17,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6140,,,pvalue,,,75.12,78.51,70.45,HistGradientBoosting,84.07,64.58,81.5,77.5,73.64
visionary-sweep-10980,,finished,-,,,2024-12-07T11:15:27.000Z,91,rdkgmyly,,,,,,superPARK,,0.023386134356785,18,,31,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3905,,,pvalue,,,74.32,77.91,69.33,HistGradientBoosting,83.04,63.86,81.5,75.83,73.39
ruby-sweep-4869,,finished,-,,,2024-12-07T04:30:52.000Z,108,rdkgmyly,,,,,,superPARK,,0.2006221138667106,76,,45,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620,,,coeff,,,76.24,80.62,69.28,HistGradientBoosting,81.15,68.57,81.5,70.0,80.1
efficient-sweep-13453,,finished,-,,,2024-12-07T13:59:45.000Z,75,rdkgmyly,,,,,,superPARK,,0.021760484096933,58,,22,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731,,,pvalue,,,75.28,79.03,69.9,HistGradientBoosting,82.95,65.45,81.5,75.0,75.45
northern-sweep-8680,,finished,-,,,2024-12-07T08:41:18.000Z,32,rdkgmyly,,,,,,superPARK,,0.1144152354663937,14,,5,,,,HistGradientBoosting,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214,,,coeff,,,75.6,81.13,65.46,HistGradientBoosting,77.59,71.43,81.49,60.42,85.01
vocal-sweep-3495,,finished,-,,,2024-12-07T02:55:42.000Z,43,rdkgmyly,,,,,,superPARK,,0.0186371863927714,26,,8,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474,,,coeff,,,75.12,79.03,69.41,HistGradientBoosting,82.35,65.56,81.49,73.75,75.97
likely-sweep-1416,,finished,-,,,2024-12-07T00:23:53.000Z,30,rdkgmyly,,,,,,superPARK,,0.0416619385297339,83,,5,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6435,,,coeff,,,75.12,79.42,68.55,HistGradientBoosting,81.13,66.41,81.49,70.83,77.78
honest-sweep-9364,,finished,-,,,2024-12-07T09:27:12.000Z,34,rdkgmyly,,,,,,superPARK,,0.0241258345237643,89,,8,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,,,pvalue,,,74.32,78.45,68.24,HistGradientBoosting,81.39,64.79,81.49,72.08,75.71
vibrant-sweep-10759,,finished,-,,,2024-12-07T11:00:27.000Z,48,rdkgmyly,,,,,,superPARK,,0.0179827242991982,63,,10,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,,,pvalue,,,74.8,78.88,68.77,HistGradientBoosting,81.72,65.41,81.49,72.5,76.23
silvery-sweep-14317,,finished,-,,,2024-12-07T14:57:25.000Z,66,rdkgmyly,,,,,,superPARK,,0.0387139611974814,90,,22,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292,,,pvalue,,,76.4,80.63,69.8,HistGradientBoosting,81.7,68.4,81.49,71.25,79.59
devoted-sweep-5717,,finished,-,,,2024-12-07T05:25:47.000Z,76,rdkgmyly,,,,,,superPARK,,0.1054569677138204,96,,28,,,,HistGradientBoosting,,,41,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6994,,,pvalue,,,75.28,79.74,68.3,HistGradientBoosting,80.69,67.07,81.48,69.58,78.81
valiant-sweep-5012,,finished,-,,,2024-12-07T04:40:35.000Z,78,rdkgmyly,,,,,,superPARK,,0.4293727819375822,57,,47,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3826,,,pvalue,,,74.96,79.21,68.54,HistGradientBoosting,81.25,66.02,81.48,71.25,77.26
absurd-sweep-1453,,finished,-,,,2024-12-07T00:26:25.000Z,69,rdkgmyly,,,,,,superPARK,,0.0239174467355386,67,,18,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3903,,,pvalue,,,75.28,79.31,69.31,HistGradientBoosting,82.04,66.04,81.48,72.92,76.74
bumbling-sweep-4983,,finished,-,,,2024-12-07T04:38:42.000Z,77,rdkgmyly,,,,,,superPARK,,0.0310508673347806,88,,29,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,coeff,,,75.28,79.42,69.06,HistGradientBoosting,81.69,66.28,81.48,72.08,77.26
frosty-sweep-7269,,finished,-,,,2024-12-07T07:08:52.000Z,51,rdkgmyly,,,,,,superPARK,,0.0316014793814261,31,,7,,,,HistGradientBoosting,,,21,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5427,,,pvalue,,,74.96,79.04,68.91,HistGradientBoosting,81.77,65.66,81.47,72.5,76.49
lemon-sweep-2338,,finished,-,,,2024-12-07T01:30:21.000Z,63,rdkgmyly,,,,,,superPARK,,0.024185368364008,45,,12,,,,HistGradientBoosting,,,28,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5556,,,pvalue,,,74.64,78.83,68.39,HistGradientBoosting,81.32,65.4,81.47,71.67,76.49
graceful-sweep-3797,,finished,-,,,2024-12-07T03:18:08.000Z,57,rdkgmyly,,,,,,superPARK,,0.0107771162939854,42,,12,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508,,,pvalue,,,76.56,80.58,70.42,HistGradientBoosting,82.43,68.09,81.47,72.92,78.81
sparkling-sweep-9522,,finished,-,,,2024-12-07T09:37:43.000Z,56,rdkgmyly,,,,,,superPARK,,0.0128064739792811,53,,12,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919,,,pvalue,,,74.96,78.46,70.1,HistGradientBoosting,83.63,64.56,81.47,76.67,73.9
astral-sweep-5335,,finished,-,,,2024-12-07T05:01:22.000Z,63,rdkgmyly,,,,,,superPARK,,0.5486651782836155,76,,38,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,,,pvalue,,,75.76,80.26,68.6,HistGradientBoosting,80.68,68.03,81.47,69.17,79.84
worthy-sweep-5250,,finished,-,,,2024-12-07T04:55:06.000Z,70,rdkgmyly,,,,,,superPARK,,0.037538243741535,52,,13,,,,HistGradientBoosting,,,30,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7224,,,coeff,,,75.6,79.52,69.82,HistGradientBoosting,82.5,66.29,81.46,73.75,76.74
sweepy-sweep-5330,,finished,-,,,2024-12-07T05:01:05.000Z,50,rdkgmyly,,,,,,superPARK,,0.0331008160409104,29,,19,,,,HistGradientBoosting,,,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,,,pvalue,,,75.28,79.58,68.69,HistGradientBoosting,81.18,66.67,81.46,70.83,78.04
true-sweep-617,,finished,-,,,2024-12-06T22:04:35.000Z,3121,rdkgmyly,,,,,,superPARK,,0.0361356236622526,33,,38,,,,HistGradientBoosting,,,40,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,,,pvalue,,,75.44,79.63,69.08,HistGradientBoosting,81.57,66.67,81.46,71.67,77.78
fine-sweep-1748,,finished,-,,,2024-12-07T00:47:39.000Z,117,rdkgmyly,,,,,,superPARK,,0.0283674276603316,57,,38,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,,pvalue,,,75.6,79.79,69.22,HistGradientBoosting,81.62,66.93,81.46,71.67,78.04
vague-sweep-14118,,finished,-,,,2024-12-07T14:44:33.000Z,31,rdkgmyly,,,,,,superPARK,,0.0321119660425075,79,,6,,,,HistGradientBoosting,,,27,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6138,,,pvalue,,,74.96,79.09,68.79,HistGradientBoosting,81.59,65.78,81.46,72.08,76.74
absurd-sweep-4050,,finished,-,,,2024-12-07T03:37:49.000Z,96,rdkgmyly,,,,,,superPARK,,0.1006072981775123,65,,30,,,,HistGradientBoosting,,,38,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,,,pvalue,,,75.6,80.21,68.19,HistGradientBoosting,80.31,68.05,81.46,68.33,80.1
sleek-sweep-7642,,finished,-,,,2024-12-07T07:33:43.000Z,35,rdkgmyly,,,,,,superPARK,,0.0536547544502604,25,,6,,,,HistGradientBoosting,,,33,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063,,,pvalue,,,75.28,79.58,68.69,HistGradientBoosting,81.18,66.67,81.46,70.83,78.04
zesty-sweep-3928,,finished,-,,,2024-12-07T03:28:10.000Z,55,rdkgmyly,,,,,,superPARK,,0.0544245212478584,31,,9,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6640,,,pvalue,,,74.64,78.83,68.39,HistGradientBoosting,81.32,65.4,81.46,71.67,76.49
icy-sweep-14275,,finished,-,,,2024-12-07T14:54:34.000Z,45,rdkgmyly,,,,,,superPARK,,0.0290836344385151,53,,8,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554,,,pvalue,,,74.96,78.87,69.28,HistGradientBoosting,82.3,65.31,81.45,73.75,75.71
bumbling-sweep-14066,,finished,-,,,2024-12-07T14:41:01.000Z,46,rdkgmyly,,,,,,superPARK,,0.0207030223033473,89,,9,,,,HistGradientBoosting,,,26,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4473,,,coeff,,,74.32,78.56,67.99,HistGradientBoosting,81.04,65.02,81.45,71.25,76.23
decent-sweep-4372,,finished,-,,,2024-12-07T03:58:27.000Z,34,rdkgmyly,,,,,,superPARK,,0.0706183767615503,30,,8,,,,HistGradientBoosting,,,37,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513,,,pvalue,,,75.28,79.52,68.81,HistGradientBoosting,81.35,66.54,81.45,71.25,77.78
soft-sweep-4637,,finished,-,,,2024-12-07T04:15:13.000Z,62,rdkgmyly,,,,,,superPARK,,0.0166203249891811,32,,7,,,,HistGradientBoosting,,,29,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935,,,coeff,,,74.96,79.09,68.79,HistGradientBoosting,81.59,65.78,81.45,72.08,76.74
devout-sweep-10504,,finished,-,,,2024-12-07T10:43:04.000Z,57,rdkgmyly,,,,,,superPARK,,0.0140217900014628,68,,22,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3528,,,pvalue,,,76.87,80.48,71.62,HistGradientBoosting,83.99,67.53,81.45,76.25,77.26
frosty-sweep-7505,,finished,-,,,2024-12-07T07:24:38.000Z,38,rdkgmyly,,,,,,superPARK,,0.0202456883378472,66,,11,,,,HistGradientBoosting,,,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,,,pvalue,,,75.28,79.19,69.55,HistGradientBoosting,82.4,65.8,81.45,73.75,76.23
gentle-sweep-13999,,finished,-,,,2024-12-07T14:36:42.000Z,34,rdkgmyly,,,,,,superPARK,,0.0300089892412659,56,,5,,,,HistGradientBoosting,,,36,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060,,,pvalue,,,75.44,79.25,69.92,HistGradientBoosting,82.82,65.81,81.45,74.58,75.97
crisp-sweep-12873,,finished,-,,,2024-12-07T13:20:12.000Z,69,rdkgmyly,,,,,,superPARK,,0.0162608978996775,22,,15,,,,HistGradientBoosting,,,39,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6114,,,pvalue,,,76.08,80.0,70.24,HistGradientBoosting,82.64,67.05,81.45,73.75,77.52
eager-sweep-4091,,finished,-,,,2024-12-07T03:40:41.000Z,47,rdkgmyly,,,,,,superPARK,,0.0586080143061229,50,,13,,,,HistGradientBoosting,,,18,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5852,,,pvalue,,,75.44,80.1,67.92,HistGradientBoosting,80.1,67.92,81.44,67.92,80.1
desert-sweep-7912,,finished,-,,,2024-12-07T07:51:21.000Z,48,rdkgmyly,,,,,,superPARK,,0.9331370961826576,76,,25,,,,HistGradientBoosting,,,25,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,,,coeff,,,75.6,79.57,69.7,HistGradientBoosting,82.32,66.42,81.44,73.33,77.0
blooming-sweep-13595,,finished,-,,,2024-12-07T14:09:03.000Z,40,rdkgmyly,,,,,,superPARK,,0.013842379927249,52,,8,,,,HistGradientBoosting,,,42,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4083,,,pvalue,,,75.76,79.73,69.84,HistGradientBoosting,82.37,66.67,81.44,73.33,77.26
